R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
1.1631370406735675,5.234406020804561,5.06373389316801,1.3945616730413057,2.2817479108241723,10.960020868322118,1.2714850682842838,5.219714418530996,6.201028331473601,1.141935135395622,10.590105282810491
1.920239355306852,8.521517909895405,8.248493085607345,2.294779553507642,3.751569384275133,17.60160634685901,2.0983602560199266,8.498013493056966,10.12461754131161,1.879830282225825,17.029893563878417
1.9588511685320942,8.759233137590861,8.477346126692254,2.475049658694195,3.85994735207974,15.551193915986838,2.140514452547171,8.735313649111953,8.938949109924243,2.046733758553987,15.039868835293502
0.9885244645708391,4.400265520242086,4.257556473872725,1.073602009168384,1.912627236046316,11.48658165504971,1.0806961340561139,4.3876807869008605,6.4728093114162055,0.8631790344796664,11.1000237431208
1.7527617571657106,7.792156892194713,7.541739193759445,2.0772963654871357,3.4227414490994645,16.499185624345223,1.9154996726414297,7.770550031330492,9.458298829942358,1.6988399304184165,15.959723722435504
1.4686166993526983,6.580613337939711,6.36737053744727,1.7743110767492576,2.8802388143723823,13.397155953306983,1.6051887752678629,6.56229809556883,7.629964420922342,1.4553697479738337,12.951127757172909
1.6592496895057707,7.400474505807331,7.1618917978985674,1.988009551907699,3.2469848011157043,15.303355719892409,1.8133857101386819,7.379943382973808,8.752388123974075,1.628717136501523,14.799447560877333
1.7985110387911396,7.913931085171266,7.661430131902236,1.992985277281334,3.47656408993251,19.294817733058313,1.9654539748537037,7.891784328103002,11.101545461478846,1.6100941406954061,18.67456932296744
1.2438658465933394,5.503504415126903,5.326212570106459,1.3354573839401085,2.3998981502410532,14.525228752507823,1.3596820279551114,5.487831266118093,8.243835312129377,1.0716182308870392,14.044770105379357
1.939703559044803,8.667177610419174,8.388322799964376,2.4334066121146636,3.8181868969437205,15.724392630835759,2.1196103686428103,8.643470373792416,9.036271252694483,2.0098915161273934,15.207899279194216
1.153004782053113,5.099195359060094,4.9348208946406125,1.2190519503880948,2.22078665565153,13.876125720846687,1.2604150058284858,5.08461171422142,7.857963670540724,0.9751353410066055,13.415416122350877
1.6261110509441679,7.202020659071695,6.9708101243301845,1.8475713295106333,3.157323837705339,16.81063053266203,1.777196562453709,7.181859895017895,9.621179110831735,1.499307039421205,16.262006003322004
2.7767824446305878,12.057417375677371,11.680233334334256,3.169051545735946,5.365718449472146,26.84402846916282,3.0331190451693635,12.02459737164514,15.78960006024106,2.5774466218793757,26.022780439357785
1.9157446288787572,8.308198995428139,8.046009293234846,1.9298265160870964,3.652808762106252,23.608645644999882,2.0934530665021045,8.284695457875147,13.695686388678629,1.5296280349188063,22.87037812017819
1.959976398303498,8.70016728416031,8.421497053409455,2.357977000390654,3.8324189323756808,17.65855678824201,2.1417428915119108,8.676218423249926,10.163588910196086,1.933938717131578,17.085191776047637
1.7838968566460056,7.988659125242192,7.730808113812005,2.229345765848678,3.5119444940135858,14.711529727885765,1.9494967751338743,7.9667118021812815,8.429516663388014,1.8397968828708589,14.225434319514518
2.0534475812274633,8.955092858139924,8.671856175179682,2.200940703788379,3.9459476176131103,22.957369724046337,2.2437828937592386,8.930059881860075,13.321320151168514,1.767172746960377,22.236388980864362
1.8236519344242308,8.05780873099936,7.800089274257349,2.08882592573435,3.541790186590621,18.371919051906673,1.9929047535302113,8.035384576898219,10.561958404221683,1.6980124047913048,17.77797422155021
1.4039252361655596,6.288843056321403,6.08494835810931,1.6794677898055332,2.750010191913821,13.151045717019283,1.5345283869106496,6.271285728862541,7.479944526278127,1.3751166148922467,12.712597000085735
1.7412735574993232,7.7754454979191205,7.524815950904184,2.123999224180928,3.4156430813936822,15.325375625275427,1.9029551986807225,7.753977633571363,8.77699202238109,1.7456677536490162,14.820807470204745
1.8046319198537164,8.029450665491755,7.771418432019795,2.1647967539717317,3.5296971142573796,16.486540950116325,1.9721372879479282,8.007255714560769,9.458425299493845,1.7742532586239368,15.947451902798605
1.5488139817148583,6.927333380014334,6.703320727801176,1.8662762610915373,3.035125249023385,14.166483908922789,1.6927796292515729,6.90808175815757,8.082155984834017,1.5302692717910737,13.696919105800498
2.5884819315496133,11.46652431457602,11.102421289804887,3.312565100496967,5.09577330762675,19.303844344528155,2.827689734272909,11.435754393123453,11.21898622567452,2.7473259641236925,18.68334046813862
1.0036558462956813,4.565191822275061,4.415043013104791,1.2672545902734589,1.9865251649032523,8.306073840174498,1.0972305577018338,4.552435511075414,4.689489006828095,1.0464967434203443,8.02166398193702
1.6994405854956596,7.548911853563045,7.306296080678509,1.989509352089247,3.3132802892628654,16.473413822389315,1.85727476216071,7.5279127914772985,9.435651904590102,1.6234076021161892,15.934711926016421
2.3646449261932934,10.51238038693798,10.176926082016013,3.016864687465348,4.657808620480552,17.954391581504126,2.58344291697562,10.484001215754136,10.394569900764205,2.5000839201082536,17.372465897814017
